ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;price_H;pseudoprice_H;baseprice_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
AD02761;AD02761;"Hals-, Nasen-, Ohrenärzte Berlin";;"Portal Service GmbH & Co. KG";19.00;489;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Berlin, Datensätze: 2444";"Branche: Hals-, Nasen-, Ohrenärzte Berlin, Datensätze: 2444";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02762;AD02762;"Hals-, Nasen-, Ohrenärzte Brandenburg";;"Portal Service GmbH & Co. KG";19.00;243;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Brandenburg, Datensätze: 1215";"Branche: Hals-, Nasen-, Ohrenärzte Brandenburg, Datensätze: 1215";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02763;AD02763;"Hals-, Nasen-, Ohrenärzte Bremen";;"Portal Service GmbH & Co. KG";19.00;102;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Bremen, Datensätze: 508";"Branche: Hals-, Nasen-, Ohrenärzte Bremen, Datensätze: 508";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02764;AD02764;"Hals-, Nasen-, Ohrenärzte Hamburg";;"Portal Service GmbH & Co. KG";19.00;252;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Hamburg, Datensätze: 1257";"Branche: Hals-, Nasen-, Ohrenärzte Hamburg, Datensätze: 1257";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02765;AD02765;"Hals-, Nasen-, Ohrenärzte Hessen";;"Portal Service GmbH & Co. KG";19.00;872;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Hessen, Datensätze: 4357";"Branche: Hals-, Nasen-, Ohrenärzte Hessen, Datensätze: 4357";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02766;AD02766;"Hals-, Nasen-, Ohrenärzte Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;157;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Mecklenburg-Vorpommern, Datensätze: 782";"Branche: Hals-, Nasen-, Ohrenärzte Mecklenburg-Vorpommern, Datensätze: 782";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02767;AD02767;"Hals-, Nasen-, Ohrenärzte Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;946;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Niedersachsen, Datensätze: 4729";"Branche: Hals-, Nasen-, Ohrenärzte Niedersachsen, Datensätze: 4729";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02768;AD02768;"Hals-, Nasen-, Ohrenärzte Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;2313;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Nordrhein-Westfalen, Datensätze: 11561";"Branche: Hals-, Nasen-, Ohrenärzte Nordrhein-Westfalen, Datensätze: 11561";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02769;AD02769;"Hals-, Nasen-, Ohrenärzte Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;572;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Rheinland-Pfalz, Datensätze: 2858";"Branche: Hals-, Nasen-, Ohrenärzte Rheinland-Pfalz, Datensätze: 2858";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02770;AD02770;"Hals-, Nasen-, Ohrenärzte Saarland";;"Portal Service GmbH & Co. KG";19.00;164;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Saarland, Datensätze: 816";"Branche: Hals-, Nasen-, Ohrenärzte Saarland, Datensätze: 816";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02771;AD02771;"Hals-, Nasen-, Ohrenärzte Sachsen";;"Portal Service GmbH & Co. KG";19.00;445;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Sachsen, Datensätze: 2225";"Branche: Hals-, Nasen-, Ohrenärzte Sachsen, Datensätze: 2225";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02772;AD02772;"Hals-, Nasen-, Ohrenärzte Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;215;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Sachsen-Anhalt, Datensätze: 1072";"Branche: Hals-, Nasen-, Ohrenärzte Sachsen-Anhalt, Datensätze: 1072";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02773;AD02773;"Hals-, Nasen-, Ohrenärzte Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;322;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Schleswig-Holstein, Datensätze: 1610";"Branche: Hals-, Nasen-, Ohrenärzte Schleswig-Holstein, Datensätze: 1610";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02774;AD02774;"Hals-, Nasen-, Ohrenärzte Thüringen";;"Portal Service GmbH & Co. KG";19.00;250;;;;;;1;;;"Branche: Hals-, Nasen-, Ohrenärzte Thüringen, Datensätze: 1246";"Branche: Hals-, Nasen-, Ohrenärzte Thüringen, Datensätze: 1246";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02775;AD02775;"Handarbeiten Einzelhandel";;"Portal Service GmbH & Co. KG";19.00;105;;;;;;1;;;"Branche: Handarbeiten Einzelhandel, Datensätze: 524";"Branche: Handarbeiten Einzelhandel, Datensätze: 524";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02776;AD02776;Handball-Vereine;;"Portal Service GmbH & Co. KG";19.00;102;;;;;;1;;;"Branche: Handball-Vereine, Datensätze: 510";"Branche: Handball-Vereine, Datensätze: 510";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02777;AD02777;Handel;;"Portal Service GmbH & Co. KG";19.00;7601;;;;;;1;;;"Branche: Handel, Datensätze: 38004";"Branche: Handel, Datensätze: 38004";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02778;AD02778;"Handel Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;1180;;;;;;1;;;"Branche: Handel Baden-Württemberg, Datensätze: 5900";"Branche: Handel Baden-Württemberg, Datensätze: 5900";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02779;AD02779;"Handel Bayern";;"Portal Service GmbH & Co. KG";19.00;1281;;;;;;1;;;"Branche: Handel Bayern, Datensätze: 6402";"Branche: Handel Bayern, Datensätze: 6402";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02780;AD02780;"Handel Berlin";;"Portal Service GmbH & Co. KG";19.00;184;;;;;;1;;;"Branche: Handel Berlin, Datensätze: 919";"Branche: Handel Berlin, Datensätze: 919";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02781;AD02781;"Handel Brandenburg";;"Portal Service GmbH & Co. KG";19.00;183;;;;;;1;;;"Branche: Handel Brandenburg, Datensätze: 914";"Branche: Handel Brandenburg, Datensätze: 914";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02782;AD02782;"Handel Bremen";;"Portal Service GmbH & Co. KG";19.00;72;;;;;;1;;;"Branche: Handel Bremen, Datensätze: 359";"Branche: Handel Bremen, Datensätze: 359";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02783;AD02783;"Handel Hamburg";;"Portal Service GmbH & Co. KG";19.00;260;;;;;;1;;;"Branche: Handel Hamburg, Datensätze: 1298";"Branche: Handel Hamburg, Datensätze: 1298";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02784;AD02784;"Handel Hessen";;"Portal Service GmbH & Co. KG";19.00;641;;;;;;1;;;"Branche: Handel Hessen, Datensätze: 3204";"Branche: Handel Hessen, Datensätze: 3204";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02785;AD02785;"Handel Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;103;;;;;;1;;;"Branche: Handel Mecklenburg-Vorpommern, Datensätze: 512";"Branche: Handel Mecklenburg-Vorpommern, Datensätze: 512";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02786;AD02786;"Handel Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;678;;;;;;1;;;"Branche: Handel Niedersachsen, Datensätze: 3386";"Branche: Handel Niedersachsen, Datensätze: 3386";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02787;AD02787;"Handel Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;1616;;;;;;1;;;"Branche: Handel Nordrhein-Westfalen, Datensätze: 8080";"Branche: Handel Nordrhein-Westfalen, Datensätze: 8080";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02788;AD02788;"Handel Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;410;;;;;;1;;;"Branche: Handel Rheinland-Pfalz, Datensätze: 2050";"Branche: Handel Rheinland-Pfalz, Datensätze: 2050";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02789;AD02789;"Handel Saarland";;"Portal Service GmbH & Co. KG";19.00;96;;;;;;1;;;"Branche: Handel Saarland, Datensätze: 479";"Branche: Handel Saarland, Datensätze: 479";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02790;AD02790;"Handel Sachsen";;"Portal Service GmbH & Co. KG";19.00;343;;;;;;1;;;"Branche: Handel Sachsen, Datensätze: 1713";"Branche: Handel Sachsen, Datensätze: 1713";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02791;AD02791;"Handel Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;134;;;;;;1;;;"Branche: Handel Sachsen-Anhalt, Datensätze: 666";"Branche: Handel Sachsen-Anhalt, Datensätze: 666";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02792;AD02792;"Handel Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;254;;;;;;1;;;"Branche: Handel Schleswig-Holstein, Datensätze: 1266";"Branche: Handel Schleswig-Holstein, Datensätze: 1266";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02793;AD02793;"Handel Thüringen";;"Portal Service GmbH & Co. KG";19.00;162;;;;;;1;;;"Branche: Handel Thüringen, Datensätze: 806";"Branche: Handel Thüringen, Datensätze: 806";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02794;AD02794;Handels-Vereine;;"Portal Service GmbH & Co. KG";19.00;138;;;;;;1;;;"Branche: Handels-Vereine, Datensätze: 687";"Branche: Handels-Vereine, Datensätze: 687";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02795;AD02795;Handelsagenturen;;"Portal Service GmbH & Co. KG";19.00;27798;;;;;;1;;;"Branche: Handelsagenturen, Datensätze: 138987";"Branche: Handelsagenturen, Datensätze: 138987";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02796;AD02796;"Handelsagenturen Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;4013;;;;;;1;;;"Branche: Handelsagenturen Baden-Württemberg, Datensätze: 20062";"Branche: Handelsagenturen Baden-Württemberg, Datensätze: 20062";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02797;AD02797;"Handelsagenturen Bayern";;"Portal Service GmbH & Co. KG";19.00;5073;;;;;;1;;;"Branche: Handelsagenturen Bayern, Datensätze: 25362";"Branche: Handelsagenturen Bayern, Datensätze: 25362";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02798;AD02798;"Handelsagenturen Berlin";;"Portal Service GmbH & Co. KG";19.00;762;;;;;;1;;;"Branche: Handelsagenturen Berlin, Datensätze: 3809";"Branche: Handelsagenturen Berlin, Datensätze: 3809";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02799;AD02799;"Handelsagenturen Brandenburg";;"Portal Service GmbH & Co. KG";19.00;739;;;;;;1;;;"Branche: Handelsagenturen Brandenburg, Datensätze: 3691";"Branche: Handelsagenturen Brandenburg, Datensätze: 3691";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02800;AD02800;"Handelsagenturen Bremen";;"Portal Service GmbH & Co. KG";19.00;224;;;;;;1;;;"Branche: Handelsagenturen Bremen, Datensätze: 1117";"Branche: Handelsagenturen Bremen, Datensätze: 1117";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02801;AD02801;"Handelsagenturen Hamburg";;"Portal Service GmbH & Co. KG";19.00;737;;;;;;1;;;"Branche: Handelsagenturen Hamburg, Datensätze: 3685";"Branche: Handelsagenturen Hamburg, Datensätze: 3685";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02802;AD02802;"Handelsagenturen Hessen";;"Portal Service GmbH & Co. KG";19.00;2248;;;;;;1;;;"Branche: Handelsagenturen Hessen, Datensätze: 11240";"Branche: Handelsagenturen Hessen, Datensätze: 11240";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02803;AD02803;"Handelsagenturen Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;403;;;;;;1;;;"Branche: Handelsagenturen Mecklenburg-Vorpommern, Datensätze: 2015";"Branche: Handelsagenturen Mecklenburg-Vorpommern, Datensätze: 2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02804;AD02804;"Handelsagenturen Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;2478;;;;;;1;;;"Branche: Handelsagenturen Niedersachsen, Datensätze: 12386";"Branche: Handelsagenturen Niedersachsen, Datensätze: 12386";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02805;AD02805;"Handelsagenturen Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;5996;;;;;;1;;;"Branche: Handelsagenturen Nordrhein-Westfalen, Datensätze: 29976";"Branche: Handelsagenturen Nordrhein-Westfalen, Datensätze: 29976";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02806;AD02806;"Handelsagenturen Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;1401;;;;;;1;;;"Branche: Handelsagenturen Rheinland-Pfalz, Datensätze: 7003";"Branche: Handelsagenturen Rheinland-Pfalz, Datensätze: 7003";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02807;AD02807;"Handelsagenturen Saarland";;"Portal Service GmbH & Co. KG";19.00;334;;;;;;1;;;"Branche: Handelsagenturen Saarland, Datensätze: 1667";"Branche: Handelsagenturen Saarland, Datensätze: 1667";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02808;AD02808;"Handelsagenturen Sachsen";;"Portal Service GmbH & Co. KG";19.00;1231;;;;;;1;;;"Branche: Handelsagenturen Sachsen, Datensätze: 6155";"Branche: Handelsagenturen Sachsen, Datensätze: 6155";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02809;AD02809;"Handelsagenturen Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;537;;;;;;1;;;"Branche: Handelsagenturen Sachsen-Anhalt, Datensätze: 2685";"Branche: Handelsagenturen Sachsen-Anhalt, Datensätze: 2685";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02810;AD02810;"Handelsagenturen Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;929;;;;;;1;;;"Branche: Handelsagenturen Schleswig-Holstein, Datensätze: 4641";"Branche: Handelsagenturen Schleswig-Holstein, Datensätze: 4641";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02811;AD02811;"Handelsagenturen Thüringen";;"Portal Service GmbH & Co. KG";19.00;671;;;;;;1;;;"Branche: Handelsagenturen Thüringen, Datensätze: 3352";"Branche: Handelsagenturen Thüringen, Datensätze: 3352";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02812;AD02812;"Handelsschulen und kaufmännische Schulen";;"Portal Service GmbH & Co. KG";19.00;432;;;;;;1;;;"Branche: Handelsschulen und kaufmännische Schulen, Datensätze: 2157";"Branche: Handelsschulen und kaufmännische Schulen, Datensätze: 2157";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02813;AD02813;Handelsvertreter;;"Portal Service GmbH & Co. KG";19.00;7601;;;;;;1;;;"Branche: Handelsvertreter, Datensätze: 38004";"Branche: Handelsvertreter, Datensätze: 38004";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02814;AD02814;"Handelsvertreter Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;1180;;;;;;1;;;"Branche: Handelsvertreter Baden-Württemberg, Datensätze: 5900";"Branche: Handelsvertreter Baden-Württemberg, Datensätze: 5900";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02815;AD02815;"Handelsvertreter Bayern";;"Portal Service GmbH & Co. KG";19.00;1281;;;;;;1;;;"Branche: Handelsvertreter Bayern, Datensätze: 6402";"Branche: Handelsvertreter Bayern, Datensätze: 6402";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02816;AD02816;"Handelsvertreter Berlin";;"Portal Service GmbH & Co. KG";19.00;184;;;;;;1;;;"Branche: Handelsvertreter Berlin, Datensätze: 919";"Branche: Handelsvertreter Berlin, Datensätze: 919";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02817;AD02817;"Handelsvertreter Brandenburg";;"Portal Service GmbH & Co. KG";19.00;183;;;;;;1;;;"Branche: Handelsvertreter Brandenburg, Datensätze: 914";"Branche: Handelsvertreter Brandenburg, Datensätze: 914";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02818;AD02818;"Handelsvertreter Bremen";;"Portal Service GmbH & Co. KG";19.00;72;;;;;;1;;;"Branche: Handelsvertreter Bremen, Datensätze: 359";"Branche: Handelsvertreter Bremen, Datensätze: 359";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02819;AD02819;"Handelsvertreter Hamburg";;"Portal Service GmbH & Co. KG";19.00;260;;;;;;1;;;"Branche: Handelsvertreter Hamburg, Datensätze: 1298";"Branche: Handelsvertreter Hamburg, Datensätze: 1298";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02820;AD02820;"Handelsvertreter Hessen";;"Portal Service GmbH & Co. KG";19.00;641;;;;;;1;;;"Branche: Handelsvertreter Hessen, Datensätze: 3204";"Branche: Handelsvertreter Hessen, Datensätze: 3204";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02821;AD02821;"Handelsvertreter Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;103;;;;;;1;;;"Branche: Handelsvertreter Mecklenburg-Vorpommern, Datensätze: 512";"Branche: Handelsvertreter Mecklenburg-Vorpommern, Datensätze: 512";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02822;AD02822;"Handelsvertreter Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;678;;;;;;1;;;"Branche: Handelsvertreter Niedersachsen, Datensätze: 3386";"Branche: Handelsvertreter Niedersachsen, Datensätze: 3386";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02823;AD02823;"Handelsvertreter Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;1616;;;;;;1;;;"Branche: Handelsvertreter Nordrhein-Westfalen, Datensätze: 8080";"Branche: Handelsvertreter Nordrhein-Westfalen, Datensätze: 8080";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02824;AD02824;"Handelsvertreter Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;410;;;;;;1;;;"Branche: Handelsvertreter Rheinland-Pfalz, Datensätze: 2050";"Branche: Handelsvertreter Rheinland-Pfalz, Datensätze: 2050";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02825;AD02825;"Handelsvertreter Saarland";;"Portal Service GmbH & Co. KG";19.00;96;;;;;;1;;;"Branche: Handelsvertreter Saarland, Datensätze: 479";"Branche: Handelsvertreter Saarland, Datensätze: 479";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02826;AD02826;"Handelsvertreter Sachsen";;"Portal Service GmbH & Co. KG";19.00;343;;;;;;1;;;"Branche: Handelsvertreter Sachsen, Datensätze: 1713";"Branche: Handelsvertreter Sachsen, Datensätze: 1713";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02827;AD02827;"Handelsvertreter Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;134;;;;;;1;;;"Branche: Handelsvertreter Sachsen-Anhalt, Datensätze: 666";"Branche: Handelsvertreter Sachsen-Anhalt, Datensätze: 666";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02828;AD02828;"Handelsvertreter Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;254;;;;;;1;;;"Branche: Handelsvertreter Schleswig-Holstein, Datensätze: 1266";"Branche: Handelsvertreter Schleswig-Holstein, Datensätze: 1266";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD02829;AD02829;"Handelsvertreter Thüringen";;"Portal Service GmbH & Co. KG";19.00;162;;;;;;1;;;"Branche: Handelsvertreter Thüringen, Datensätze: 806";"Branche: Handelsvertreter Thüringen, Datensätze: 806";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|14;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
